"Customer_Age.x","Gender.x","Annual_Income.x","Credit_Score.x","Purchase_Category.x","BNPL_Provider.x","Purchase_Amount.x","Repayment_Status.x","Income_Bracket","Device_Type","Connection_Type","Checkout_Time_Seconds","Browser","Is_Bad","Cluster"
25,"Male",73002,811,"Travel","Sezzle",755,"Paid On Time","Wealth-Tier","Mobile","4G/5G",13,"Firefox","0","2"
41,"Male",68764,438,"Groceries","Klarna",63,"Late Payment","Mid-Tier","Desktop","4G/5G",111,"Chrome","0","2"
37,"Male",107264,707,"Fashion","Klarna",189,"Paid On Time","Wealth-Tier","Mobile","WiFi",46,"Chrome","0","3"
33,"Male",99387,323,"Groceries","Sezzle",254,"Paid On Time","Wealth-Tier","Mobile","WiFi",74,"Firefox","0","3"
29,"Female",47594,380,"Beauty","Sezzle",136,"Paid On Time","Mid-Tier","Mobile","VPN",133,"Safari","0","1"
30,"Male",110854,529,"Home & Furniture","Sezzle",191,"Late Payment","Wealth-Tier","Desktop","WiFi",86,"Safari","0","3"
62,"Male",71421,535,"Electronics","Afterpay",894,"Paid On Time","Wealth-Tier","Mobile","VPN",26,"Edge","0","2"
59,"Male",43445,379,"Beauty","Klarna",128,"Paid On Time","Mid-Tier","Mobile","WiFi",167,"Edge","0","1"
56,"Female",51879,847,"Electronics","Afterpay",467,"Paid On Time","Mid-Tier","Mobile","WiFi",99,"Safari","0","1"
42,"Male",28686,302,"Groceries","Affirm",254,"Defaulted","Entry-Level","Tablet","WiFi",45,"Firefox","1","1"
63,"Male",117465,368,"Beauty","Sezzle",156,"Paid On Time","Wealth-Tier","Mobile","VPN",12,"Chrome","0","3"
49,"Male",109941,494,"Travel","Sezzle",1861,"Paid On Time","Wealth-Tier","Desktop","VPN",19,"Chrome","0","3"
41,"Female",110818,524,"Fashion","Afterpay",108,"Late Payment","Wealth-Tier","Desktop","WiFi",12,"Firefox","0","3"
64,"Female",81205,702,"Travel","Affirm",2085,"Paid On Time","Wealth-Tier","Desktop","VPN",36,"Edge","0","2"
61,"Male",107664,738,"Electronics","Affirm",980,"Paid On Time","Wealth-Tier","Desktop","WiFi",128,"Chrome","0","3"
26,"Male",42176,355,"Electronics","Afterpay",592,"Paid On Time","Mid-Tier","Mobile","4G/5G",122,"Chrome","0","1"
57,"Male",106670,603,"Home & Furniture","Afterpay",88,"Paid On Time","Wealth-Tier","Mobile","4G/5G",17,"Edge","0","3"
40,"Female",83684,827,"Electronics","Affirm",1966,"Paid On Time","Wealth-Tier","Mobile","WiFi",74,"Chrome","0","2"
30,"Male",56467,323,"Beauty","Sezzle",88,"Paid On Time","Mid-Tier","Mobile","4G/5G",165,"Chrome","0","2"
49,"Male",110378,406,"Beauty","Afterpay",255,"Paid On Time","Wealth-Tier","Mobile","4G/5G",165,"Safari","0","3"
32,"Female",56189,502,"Beauty","Klarna",72,"Late Payment","Mid-Tier","Desktop","WiFi",123,"Chrome","0","2"
53,"Male",55394,582,"Home & Furniture","Sezzle",216,"Paid On Time","Mid-Tier","Mobile","WiFi",7,"Chrome","0","2"
22,"Female",22554,592,"Fashion","Affirm",30,"Paid On Time","Entry-Level","Mobile","4G/5G",143,"Edge","0","1"
39,"Male",29984,397,"Travel","Affirm",762,"Paid On Time","Entry-Level","Mobile","4G/5G",91,"Chrome","0","1"
33,"Non-Binary",54709,740,"Travel","Affirm",1336,"Paid On Time","Mid-Tier","Desktop","WiFi",28,"Firefox","0","2"
58,"Non-Binary",115097,672,"Beauty","Sezzle",66,"Paid On Time","Wealth-Tier","Desktop","4G/5G",50,"Firefox","0","3"
27,"Female",75389,653,"Travel","Klarna",371,"Paid On Time","Wealth-Tier","Mobile","WiFi",131,"Chrome","0","2"
41,"Female",97876,803,"Home & Furniture","Klarna",275,"Paid On Time","Wealth-Tier","Mobile","WiFi",127,"Chrome","0","3"
35,"Male",86729,783,"Beauty","Affirm",27,"Paid On Time","Wealth-Tier","Mobile","WiFi",164,"Edge","0","2"
35,"Female",29247,355,"Electronics","Klarna",1954,"Late Payment","Entry-Level","Mobile","4G/5G",164,"Edge","0","1"
24,"Male",38405,506,"Beauty","Affirm",103,"Paid On Time","Mid-Tier","Mobile","4G/5G",159,"Chrome","0","1"
21,"Female",66058,716,"Electronics","Klarna",1023,"Paid On Time","Mid-Tier","Mobile","WiFi",107,"Firefox","0","2"
43,"Male",64149,844,"Electronics","Afterpay",1869,"Paid On Time","Mid-Tier","Mobile","VPN",33,"Edge","0","2"
22,"Male",27073,304,"Groceries","Affirm",167,"Paid On Time","Entry-Level","Mobile","4G/5G",94,"Chrome","0","1"
33,"Female",26026,304,"Fashion","Klarna",264,"Late Payment","Entry-Level","Desktop","4G/5G",41,"Firefox","0","1"
52,"Male",22285,414,"Groceries","Klarna",149,"Late Payment","Entry-Level","Mobile","4G/5G",56,"Firefox","0","1"
43,"Female",70823,302,"Travel","Sezzle",1765,"Paid On Time","Wealth-Tier","Mobile","WiFi",102,"Safari","0","2"
35,"Female",94190,455,"Groceries","Afterpay",209,"Paid On Time","Wealth-Tier","Mobile","VPN",61,"Edge","0","3"
46,"Male",119469,432,"Fashion","Afterpay",108,"Paid On Time","Wealth-Tier","Mobile","WiFi",121,"Chrome","0","3"
40,"Male",94093,371,"Beauty","Affirm",264,"Paid On Time","Wealth-Tier","Mobile","4G/5G",102,"Edge","0","3"
31,"Male",21213,826,"Home & Furniture","Affirm",264,"Paid On Time","Entry-Level","Mobile","WiFi",57,"Chrome","0","1"
32,"Female",77200,378,"Groceries","Affirm",211,"Paid On Time","Wealth-Tier","Mobile","VPN",63,"Edge","0","2"
50,"Non-Binary",55228,329,"Fashion","Afterpay",37,"Paid On Time","Mid-Tier","Desktop","4G/5G",160,"Chrome","0","2"
42,"Female",67048,592,"Electronics","Afterpay",1112,"Paid On Time","Mid-Tier","Desktop","WiFi",47,"Firefox","0","2"
38,"Female",89907,659,"Beauty","Afterpay",158,"Paid On Time","Wealth-Tier","Desktop","VPN",60,"Edge","0","3"
34,"Male",53068,588,"Groceries","Sezzle",155,"Paid On Time","Mid-Tier","Mobile","4G/5G",87,"Safari","0","1"
40,"Male",26524,764,"Groceries","Sezzle",121,"Paid On Time","Entry-Level","Mobile","WiFi",40,"Safari","0","1"
60,"Male",70793,558,"Fashion","Klarna",245,"Defaulted","Wealth-Tier","Tablet","WiFi",9,"Firefox","1","2"
34,"Female",48223,317,"Electronics","Klarna",836,"Paid On Time","Mid-Tier","Mobile","WiFi",179,"Edge","0","1"
31,"Male",74858,598,"Beauty","Sezzle",219,"Paid On Time","Wealth-Tier","Desktop","VPN",82,"Safari","0","2"
46,"Female",28417,345,"Home & Furniture","Afterpay",162,"Late Payment","Entry-Level","Desktop","WiFi",171,"Edge","0","1"
37,"Female",21884,507,"Fashion","Afterpay",282,"Paid On Time","Entry-Level","Mobile","WiFi",19,"Edge","0","1"
47,"Male",68152,309,"Fashion","Affirm",73,"Late Payment","Mid-Tier","Desktop","VPN",116,"Safari","0","2"
36,"Male",22551,730,"Travel","Klarna",2331,"Paid On Time","Entry-Level","Mobile","WiFi",32,"Chrome","0","1"
56,"Male",37098,383,"Beauty","Afterpay",106,"Defaulted","Mid-Tier","Tablet","WiFi",129,"Edge","1","1"
30,"Female",59425,397,"Fashion","Affirm",257,"Paid On Time","Mid-Tier","Mobile","4G/5G",74,"Edge","0","2"
35,"Male",61512,541,"Groceries","Sezzle",221,"Defaulted","Mid-Tier","Tablet","4G/5G",75,"Firefox","1","2"
40,"Male",96615,504,"Beauty","Sezzle",288,"Paid On Time","Wealth-Tier","Mobile","4G/5G",46,"Safari","0","3"
63,"Female",71329,405,"Electronics","Affirm",1868,"Defaulted","Wealth-Tier","Tablet","4G/5G",171,"Firefox","1","2"
50,"Male",49285,815,"Fashion","Afterpay",184,"Paid On Time","Mid-Tier","Mobile","WiFi",7,"Firefox","0","1"
56,"Male",66529,525,"Electronics","Affirm",760,"Paid On Time","Mid-Tier","Mobile","WiFi",154,"Edge","0","2"
57,"Female",72935,333,"Beauty","Afterpay",79,"Paid On Time","Wealth-Tier","Mobile","4G/5G",108,"Firefox","0","2"
35,"Female",104512,679,"Electronics","Sezzle",1086,"Paid On Time","Wealth-Tier","Mobile","4G/5G",157,"Chrome","0","3"
26,"Female",23864,709,"Fashion","Affirm",34,"Paid On Time","Entry-Level","Mobile","4G/5G",97,"Safari","0","1"
50,"Male",30213,694,"Travel","Klarna",2308,"Paid On Time","Mid-Tier","Mobile","WiFi",68,"Chrome","0","1"
49,"Male",103033,457,"Home & Furniture","Sezzle",100,"Paid On Time","Wealth-Tier","Mobile","WiFi",96,"Firefox","0","3"
34,"Female",109453,713,"Fashion","Klarna",264,"Paid On Time","Wealth-Tier","Mobile","4G/5G",82,"Firefox","0","3"
36,"Male",71604,829,"Electronics","Klarna",1538,"Late Payment","Wealth-Tier","Tablet","WiFi",162,"Chrome","0","2"
44,"Female",89334,485,"Travel","Klarna",1545,"Paid On Time","Wealth-Tier","Mobile","WiFi",110,"Firefox","0","3"
23,"Male",112003,630,"Beauty","Sezzle",54,"Paid On Time","Wealth-Tier","Mobile","VPN",174,"Edge","0","3"
52,"Male",76627,318,"Home & Furniture","Affirm",140,"Paid On Time","Wealth-Tier","Mobile","4G/5G",137,"Chrome","0","2"
54,"Male",109147,320,"Fashion","Sezzle",63,"Late Payment","Wealth-Tier","Desktop","4G/5G",173,"Edge","0","3"
51,"Female",46159,423,"Electronics","Sezzle",1788,"Late Payment","Mid-Tier","Desktop","4G/5G",55,"Edge","0","1"
37,"Female",99682,572,"Fashion","Sezzle",293,"Paid On Time","Wealth-Tier","Mobile","WiFi",135,"Edge","0","3"
42,"Male",99196,458,"Travel","Klarna",2378,"Paid On Time","Wealth-Tier","Mobile","WiFi",172,"Firefox","0","3"
21,"Female",60986,580,"Home & Furniture","Afterpay",233,"Paid On Time","Mid-Tier","Mobile","WiFi",61,"Firefox","0","2"
27,"Male",64571,372,"Fashion","Klarna",295,"Paid On Time","Mid-Tier","Desktop","4G/5G",165,"Edge","0","2"
27,"Male",70061,300,"Home & Furniture","Afterpay",266,"Late Payment","Wealth-Tier","Desktop","4G/5G",125,"Firefox","0","2"
41,"Male",100235,521,"Electronics","Afterpay",1236,"Paid On Time","Wealth-Tier","Mobile","WiFi",106,"Safari","0","3"
38,"Male",101669,412,"Beauty","Afterpay",130,"Paid On Time","Wealth-Tier","Mobile","WiFi",110,"Firefox","0","3"
28,"Male",113197,541,"Fashion","Sezzle",143,"Paid On Time","Wealth-Tier","Mobile","4G/5G",27,"Safari","0","3"
44,"Male",111410,667,"Home & Furniture","Affirm",214,"Paid On Time","Wealth-Tier","Mobile","WiFi",81,"Safari","0","3"
33,"Male",66327,537,"Electronics","Afterpay",892,"Paid On Time","Mid-Tier","Mobile","4G/5G",178,"Firefox","0","2"
43,"Male",27485,603,"Fashion","Affirm",66,"Paid On Time","Entry-Level","Mobile","4G/5G",38,"Chrome","0","1"
47,"Male",101948,537,"Electronics","Afterpay",1305,"Paid On Time","Wealth-Tier","Mobile","4G/5G",31,"Chrome","0","3"
33,"Female",108231,825,"Electronics","Sezzle",1079,"Late Payment","Wealth-Tier","Tablet","4G/5G",91,"Firefox","0","3"
24,"Female",65302,485,"Fashion","Klarna",295,"Paid On Time","Mid-Tier","Mobile","WiFi",139,"Chrome","0","2"
33,"Female",111819,730,"Beauty","Klarna",49,"Late Payment","Wealth-Tier","Tablet","4G/5G",53,"Chrome","0","3"
52,"Male",34586,302,"Fashion","Affirm",296,"Paid On Time","Mid-Tier","Mobile","WiFi",64,"Firefox","0","1"
33,"Male",59932,485,"Electronics","Afterpay",773,"Late Payment","Mid-Tier","Desktop","WiFi",102,"Edge","0","2"
57,"Female",23980,677,"Beauty","Sezzle",78,"Paid On Time","Entry-Level","Mobile","4G/5G",41,"Chrome","0","1"
29,"Female",84076,369,"Home & Furniture","Affirm",117,"Late Payment","Wealth-Tier","Desktop","4G/5G",46,"Chrome","0","2"
52,"Female",25470,576,"Home & Furniture","Sezzle",97,"Defaulted","Entry-Level","Tablet","4G/5G",145,"Edge","1","1"
38,"Female",28080,738,"Travel","Affirm",1963,"Paid On Time","Entry-Level","Mobile","WiFi",170,"Chrome","0","1"
60,"Female",52367,697,"Groceries","Afterpay",206,"Paid On Time","Mid-Tier","Mobile","VPN",147,"Safari","0","1"
53,"Female",83253,730,"Electronics","Affirm",1958,"Paid On Time","Wealth-Tier","Mobile","4G/5G",15,"Edge","0","2"
34,"Female",73841,637,"Beauty","Sezzle",292,"Paid On Time","Wealth-Tier","Mobile","WiFi",111,"Firefox","0","2"
49,"Female",25764,599,"Fashion","Klarna",235,"Defaulted","Entry-Level","Tablet","4G/5G",149,"Firefox","1","1"
58,"Female",107816,396,"Fashion","Affirm",226,"Paid On Time","Wealth-Tier","Desktop","WiFi",131,"Firefox","0","3"
23,"Male",96240,363,"Groceries","Affirm",107,"Paid On Time","Wealth-Tier","Mobile","VPN",108,"Edge","0","3"
41,"Male",100197,555,"Fashion","Klarna",140,"Late Payment","Wealth-Tier","Desktop","4G/5G",99,"Firefox","0","3"
44,"Male",60568,418,"Beauty","Sezzle",37,"Late Payment","Mid-Tier","Desktop","WiFi",46,"Firefox","0","2"
37,"Male",66004,623,"Home & Furniture","Afterpay",287,"Paid On Time","Mid-Tier","Mobile","4G/5G",125,"Firefox","0","2"
42,"Male",101988,477,"Electronics","Klarna",332,"Defaulted","Wealth-Tier","Tablet","WiFi",173,"Firefox","1","3"
19,"Male",86974,737,"Groceries","Afterpay",57,"Paid On Time","Wealth-Tier","Mobile","WiFi",25,"Edge","0","3"
26,"Male",41165,732,"Fashion","Klarna",146,"Paid On Time","Mid-Tier","Desktop","WiFi",104,"Chrome","0","1"
45,"Female",111409,527,"Groceries","Afterpay",66,"Late Payment","Wealth-Tier","Desktop","WiFi",66,"Edge","0","3"
55,"Male",73686,634,"Fashion","Klarna",140,"Paid On Time","Wealth-Tier","Mobile","4G/5G",28,"Firefox","0","2"
20,"Female",95630,515,"Fashion","Sezzle",193,"Defaulted","Wealth-Tier","Tablet","4G/5G",132,"Safari","1","3"
37,"Male",30509,588,"Groceries","Klarna",263,"Paid On Time","Mid-Tier","Mobile","VPN",158,"Safari","0","1"
23,"Female",41244,775,"Home & Furniture","Afterpay",285,"Paid On Time","Mid-Tier","Desktop","4G/5G",21,"Chrome","0","1"
56,"Female",57202,559,"Beauty","Klarna",185,"Late Payment","Mid-Tier","Desktop","4G/5G",177,"Chrome","0","2"
50,"Male",88241,503,"Home & Furniture","Afterpay",162,"Paid On Time","Wealth-Tier","Mobile","4G/5G",37,"Chrome","0","3"
18,"Female",45020,439,"Home & Furniture","Klarna",195,"Defaulted","Mid-Tier","Tablet","4G/5G",19,"Firefox","1","1"
54,"Male",96355,601,"Groceries","Affirm",36,"Paid On Time","Wealth-Tier","Mobile","WiFi",69,"Firefox","0","3"
23,"Female",75923,512,"Groceries","Affirm",29,"Defaulted","Wealth-Tier","Tablet","VPN",159,"Chrome","1","2"
62,"Female",21529,368,"Groceries","Afterpay",249,"Paid On Time","Entry-Level","Mobile","VPN",59,"Safari","0","1"
51,"Male",88540,744,"Travel","Afterpay",2731,"Paid On Time","Wealth-Tier","Desktop","WiFi",27,"Edge","0","3"
64,"Male",89797,438,"Groceries","Klarna",30,"Late Payment","Wealth-Tier","Desktop","WiFi",176,"Safari","0","3"
32,"Male",35656,551,"Fashion","Sezzle",253,"Late Payment","Mid-Tier","Desktop","4G/5G",39,"Chrome","0","1"
62,"Female",50182,496,"Fashion","Klarna",296,"Paid On Time","Mid-Tier","Mobile","4G/5G",121,"Firefox","0","1"
43,"Female",81965,400,"Beauty","Klarna",70,"Paid On Time","Wealth-Tier","Mobile","4G/5G",75,"Firefox","0","2"
31,"Male",49971,525,"Beauty","Afterpay",37,"Paid On Time","Mid-Tier","Mobile","4G/5G",34,"Safari","0","1"
24,"Female",45166,425,"Fashion","Sezzle",279,"Defaulted","Mid-Tier","Tablet","WiFi",106,"Firefox","1","1"
63,"Male",82539,619,"Fashion","Klarna",112,"Paid On Time","Wealth-Tier","Mobile","4G/5G",80,"Safari","0","2"
48,"Male",114134,449,"Home & Furniture","Sezzle",58,"Late Payment","Wealth-Tier","Desktop","4G/5G",141,"Safari","0","3"
41,"Female",23363,314,"Beauty","Klarna",97,"Late Payment","Entry-Level","Mobile","WiFi",125,"Edge","0","1"
48,"Male",119045,651,"Groceries","Afterpay",185,"Paid On Time","Wealth-Tier","Mobile","4G/5G",115,"Chrome","0","3"
46,"Male",27548,780,"Travel","Klarna",2612,"Paid On Time","Entry-Level","Mobile","WiFi",33,"Safari","0","1"
59,"Female",94659,367,"Groceries","Afterpay",120,"Paid On Time","Wealth-Tier","Mobile","WiFi",30,"Safari","0","3"
49,"Male",25956,757,"Fashion","Sezzle",146,"Paid On Time","Entry-Level","Mobile","4G/5G",34,"Chrome","0","1"
34,"Male",20806,524,"Electronics","Affirm",573,"Paid On Time","Entry-Level","Mobile","WiFi",15,"Chrome","0","1"
31,"Male",84909,631,"Fashion","Sezzle",131,"Paid On Time","Wealth-Tier","Mobile","WiFi",171,"Safari","0","2"
57,"Female",76189,488,"Home & Furniture","Klarna",120,"Paid On Time","Wealth-Tier","Mobile","4G/5G",72,"Chrome","0","2"
53,"Female",68135,550,"Fashion","Affirm",237,"Paid On Time","Mid-Tier","Mobile","WiFi",19,"Edge","0","2"
41,"Male",109957,634,"Beauty","Sezzle",157,"Paid On Time","Wealth-Tier","Desktop","WiFi",132,"Firefox","0","3"
62,"Female",111404,398,"Travel","Sezzle",759,"Paid On Time","Wealth-Tier","Mobile","4G/5G",15,"Chrome","0","3"
44,"Female",73703,770,"Travel","Afterpay",2614,"Paid On Time","Wealth-Tier","Mobile","4G/5G",96,"Chrome","0","2"
42,"Female",95699,715,"Travel","Afterpay",451,"Paid On Time","Wealth-Tier","Mobile","VPN",79,"Edge","0","3"
49,"Female",85970,772,"Electronics","Afterpay",557,"Paid On Time","Wealth-Tier","Mobile","WiFi",24,"Firefox","0","2"
35,"Male",86892,741,"Fashion","Afterpay",194,"Paid On Time","Wealth-Tier","Mobile","4G/5G",113,"Chrome","0","3"
63,"Male",37680,724,"Groceries","Klarna",120,"Paid On Time","Mid-Tier","Desktop","WiFi",81,"Chrome","0","1"
35,"Female",112925,505,"Electronics","Sezzle",465,"Paid On Time","Wealth-Tier","Mobile","WiFi",36,"Safari","0","3"
54,"Male",83896,731,"Fashion","Affirm",114,"Paid On Time","Wealth-Tier","Mobile","WiFi",136,"Safari","0","2"
43,"Male",45148,825,"Travel","Sezzle",1720,"Paid On Time","Mid-Tier","Mobile","4G/5G",15,"Edge","0","1"
26,"Male",112193,617,"Fashion","Sezzle",39,"Paid On Time","Wealth-Tier","Desktop","WiFi",40,"Safari","0","3"
52,"Female",96716,497,"Electronics","Affirm",1081,"Paid On Time","Wealth-Tier","Mobile","4G/5G",172,"Edge","0","3"
25,"Male",89387,358,"Beauty","Klarna",128,"Paid On Time","Wealth-Tier","Mobile","WiFi",157,"Firefox","0","3"
37,"Male",77896,599,"Beauty","Klarna",266,"Paid On Time","Wealth-Tier","Mobile","WiFi",95,"Firefox","0","2"
59,"Male",52193,519,"Groceries","Affirm",56,"Paid On Time","Mid-Tier","Mobile","4G/5G",39,"Chrome","0","1"
39,"Female",25242,764,"Beauty","Afterpay",222,"Late Payment","Entry-Level","Tablet","VPN",157,"Chrome","0","1"
36,"Female",95190,551,"Electronics","Sezzle",1803,"Paid On Time","Wealth-Tier","Mobile","WiFi",143,"Edge","0","3"
47,"Male",52050,498,"Beauty","Klarna",46,"Late Payment","Mid-Tier","Desktop","WiFi",74,"Chrome","0","1"
45,"Female",83695,548,"Groceries","Klarna",241,"Paid On Time","Wealth-Tier","Mobile","4G/5G",126,"Safari","0","2"
52,"Female",62654,405,"Electronics","Klarna",702,"Defaulted","Mid-Tier","Tablet","WiFi",114,"Firefox","1","2"
60,"Female",64499,739,"Beauty","Affirm",55,"Paid On Time","Mid-Tier","Desktop","WiFi",32,"Chrome","0","2"
28,"Male",24558,784,"Travel","Affirm",2110,"Paid On Time","Entry-Level","Desktop","4G/5G",70,"Chrome","0","1"
48,"Female",58797,613,"Home & Furniture","Sezzle",283,"Late Payment","Mid-Tier","Tablet","VPN",92,"Safari","0","2"
56,"Female",53081,776,"Fashion","Affirm",195,"Paid On Time","Mid-Tier","Mobile","WiFi",52,"Chrome","0","1"
53,"Male",92584,391,"Electronics","Sezzle",1380,"Paid On Time","Wealth-Tier","Mobile","WiFi",13,"Edge","0","3"
47,"Male",48240,382,"Groceries","Klarna",167,"Late Payment","Mid-Tier","Desktop","4G/5G",145,"Safari","0","1"
40,"Male",31005,377,"Beauty","Sezzle",214,"Paid On Time","Mid-Tier","Mobile","WiFi",31,"Firefox","0","1"
36,"Female",61938,409,"Fashion","Sezzle",75,"Paid On Time","Mid-Tier","Mobile","WiFi",106,"Chrome","0","2"
29,"Female",57334,312,"Groceries","Klarna",217,"Paid On Time","Mid-Tier","Mobile","VPN",91,"Chrome","0","2"
32,"Male",91019,328,"Home & Furniture","Affirm",120,"Paid On Time","Wealth-Tier","Desktop","4G/5G",141,"Safari","0","3"
48,"Male",67021,596,"Travel","Sezzle",2130,"Defaulted","Mid-Tier","Tablet","WiFi",57,"Edge","1","2"
60,"Female",44862,813,"Home & Furniture","Afterpay",185,"Paid On Time","Mid-Tier","Desktop","WiFi",12,"Chrome","0","1"
54,"Female",51610,365,"Travel","Affirm",1586,"Paid On Time","Mid-Tier","Mobile","WiFi",49,"Chrome","0","1"
54,"Female",34113,428,"Travel","Klarna",760,"Defaulted","Mid-Tier","Desktop","WiFi",48,"Edge","1","1"
32,"Female",77514,519,"Fashion","Afterpay",298,"Late Payment","Wealth-Tier","Desktop","VPN",56,"Firefox","0","2"
46,"Male",58947,781,"Travel","Afterpay",2924,"Paid On Time","Mid-Tier","Desktop","4G/5G",161,"Chrome","0","2"
60,"Male",23419,409,"Travel","Affirm",1691,"Late Payment","Entry-Level","Desktop","4G/5G",141,"Firefox","0","1"
43,"Female",116512,323,"Groceries","Sezzle",65,"Paid On Time","Wealth-Tier","Mobile","4G/5G",8,"Edge","0","3"
61,"Male",111480,476,"Beauty","Affirm",273,"Paid On Time","Wealth-Tier","Desktop","WiFi",121,"Chrome","0","3"
19,"Male",30510,411,"Groceries","Sezzle",247,"Late Payment","Mid-Tier","Mobile","WiFi",132,"Edge","0","1"
37,"Male",44813,648,"Home & Furniture","Klarna",263,"Paid On Time","Mid-Tier","Mobile","WiFi",57,"Edge","0","1"
32,"Female",58760,781,"Fashion","Afterpay",262,"Paid On Time","Mid-Tier","Mobile","WiFi",172,"Safari","0","2"
21,"Male",99826,551,"Electronics","Klarna",992,"Paid On Time","Wealth-Tier","Mobile","4G/5G",5,"Firefox","0","3"
39,"Male",33930,780,"Groceries","Sezzle",243,"Paid On Time","Mid-Tier","Mobile","WiFi",100,"Firefox","0","1"
55,"Female",59585,849,"Groceries","Klarna",41,"Paid On Time","Mid-Tier","Desktop","4G/5G",140,"Firefox","0","2"
40,"Female",44375,430,"Electronics","Klarna",1149,"Paid On Time","Mid-Tier","Mobile","4G/5G",24,"Firefox","0","1"
43,"Female",98884,456,"Beauty","Sezzle",287,"Paid On Time","Wealth-Tier","Desktop","4G/5G",88,"Chrome","0","3"
28,"Female",24305,586,"Travel","Afterpay",397,"Paid On Time","Entry-Level","Mobile","WiFi",144,"Edge","0","1"
45,"Male",54741,660,"Travel","Klarna",708,"Paid On Time","Mid-Tier","Mobile","4G/5G",92,"Safari","0","2"
19,"Male",39119,450,"Home & Furniture","Klarna",104,"Defaulted","Mid-Tier","Desktop","4G/5G",68,"Edge","1","1"
